"id","idCoin","openTime","open","high","low","close","volume","closeTime","quoteAssetVolume","numberOfTrader","takerBuyBaseAssetVolume","takerBuyQuoteAssetVolume","ignore","created_at","updated_at"
"2851508","410","1669744800000","16379.7200000000","16438.9900000000","16357.1900000000","16419.6800000000","7314.4347600000","1669748399999","119855464.7755568000","149305","3735.7625900000","61218061.3782071000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851509","410","1669748400000","16419.6800000000","16479.8400000000","16417.5400000000","16426.5600000000","7256.7447000000","1669751999999","119274891.6755093000","164591","3554.9405500000","58431736.6697830000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851510","410","1669752000000","16426.5600000000","16512.3900000000","16423.1900000000","16496.4800000000","8232.1499200000","1669755599999","135532223.7148572000","185613","4313.3964800000","71016420.2336866000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851511","410","1669755600000","16495.7400000000","16499.9900000000","16453.1200000000","16465.9500000000","5349.8597200000","1669759199999","88155188.3441372000","116123","2464.7936100000","40614806.4929825000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851512","410","1669759200000","16465.3600000000","16500.3900000000","16452.3900000000","16495.5900000000","4822.5168400000","1669762799999","79447488.5787988000","105916","2388.8121300000","39355556.2438820000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851513","410","1669762800000","16494.6100000000","16526.9100000000","16426.2400000000","16442.5300000000","6762.8832200000","1669766399999","111325820.9989296000","137606","3200.7548100000","52690780.6484167000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851514","410","1669766400000","16442.9100000000","16899.1000000000","16428.3000000000","16845.7200000000","25348.7136900000","1669769999999","423290562.3800448000","454059","13621.0170600000","227418133.0290148000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851515","410","1669770000000","16846.8500000000","16950.8200000000","16825.1600000000","16880.1900000000","18139.6305500000","1669773599999","306153679.7205782000","390445","9398.2391100000","158624746.2498382000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851516","410","1669773600000","16879.2200000000","17162.2000000000","16879.0000000000","16961.3500000000","19145.0937000000","1669777199999","325253741.3808470000","410616","9630.0056600000","163627100.4717499000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851517","410","1669777200000","16961.3500000000","16979.2300000000","16840.0200000000","16845.2500000000","10913.4510900000","1669780799999","184612873.0066541000","258469","5387.8817100000","91146961.7180957000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851518","410","1669780800000","16845.2500000000","16891.0200000000","16794.1600000000","16879.5300000000","10298.5679200000","1669784399999","173678443.8718053000","215938","4991.7135700000","84192726.0213116000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851519","410","1669784400000","16879.5300000000","16914.5800000000","16861.3900000000","16864.1000000000","8355.9970000000","1669787999999","141073481.2973126000","193663","4198.5952800000","70887694.7135581000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851520","410","1669788000000","16863.4500000000","16870.7700000000","16830.3800000000","16860.6100000000","8424.5358400000","1669791599999","142005543.1655099000","181253","4093.4681300000","69002471.6146115000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851521","410","1669791600000","16860.6100000000","16920.1600000000","16858.9000000000","16884.1800000000","8956.1479400000","1669795199999","151206100.1588929000","187962","4449.1747200000","75118085.1454779000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851522","410","1669795200000","16883.8700000000","16930.6600000000","16874.0200000000","16890.6500000000","7960.1228400000","1669798799999","134488791.2131870000","191849","3685.2946000000","62266249.7338800000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851523","410","1669798800000","16890.6500000000","16906.0000000000","16835.7500000000","16879.4900000000","9376.3974100000","1669802399999","158217809.7636140000","197352","4473.3748700000","75487689.4968231000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851524","410","1669802400000","16879.8300000000","16899.5600000000","16863.9900000000","16865.0600000000","6610.8701800000","1669805999999","111619455.9426183000","151123","3315.2156400000","55977284.6710806000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851525","410","1669806000000","16865.4900000000","16898.8600000000","16864.2900000000","16879.3200000000","7103.4327200000","1669809599999","119936658.2158483000","155029","3536.7682300000","59717113.6307654000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851526","410","1669809600000","16879.3200000000","16888.0000000000","16768.7200000000","16777.2400000000","11156.9373700000","1669813199999","187953097.5909024000","221612","5239.1933100000","88267892.7526431000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851527","410","1669813200000","16777.2400000000","16897.0000000000","16766.6800000000","16810.1200000000","16334.8218300000","1669816799999","274847908.7836725000","368843","8351.3258000000","140521304.1053758000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851528","410","1669816800000","16810.1200000000","16888.0000000000","16805.5300000000","16847.0100000000","10295.7974300000","1669820399999","173354836.0606253000","252623","5159.2707100000","86871120.3874607000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851529","410","1669820400000","16847.0100000000","16870.0600000000","16796.8900000000","16865.6400000000","9430.6423600000","1669823999999","158757115.4905944000","229597","4797.2410500000","80760722.2670012000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851530","410","1669824000000","16865.6400000000","16907.9000000000","16828.5500000000","16861.9800000000","11276.5736100000","1669827599999","190208395.1992349000","256598","5696.1573400000","96084180.3597140000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851531","410","1669827600000","16861.9800000000","16876.5200000000","16720.5600000000","16789.6600000000","12003.1275800000","1669831199999","201497449.1433660000","282062","5741.3067500000","96382625.3429976000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851532","410","1669831200000","16789.6600000000","16986.0000000000","16705.0000000000","16921.4400000000","20627.6573200000","1669834799999","347650680.4534586000","437117","10390.2115700000","175130969.2890652000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851533","410","1669834800000","16920.4500000000","17147.1600000000","16917.3000000000","17062.8500000000","23959.6417000000","1669838399999","408523895.6885971000","517212","11834.4845500000","201776035.0870945000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851534","410","1669838400000","17061.1400000000","17103.5200000000","17030.2100000000","17097.1900000000","10883.0417000000","1669841999999","185612732.3703903000","232781","5482.0911400000","93504841.7429327000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851535","410","1669842000000","17098.3700000000","17111.7000000000","17028.3700000000","17106.6500000000","10824.1928600000","1669845599999","184713907.4724476000","221837","5427.7680400000","92625086.9165270000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851536","410","1669845600000","17106.6400000000","17249.0000000000","17069.0400000000","17148.2900000000","10013.7908600000","1669849199999","171447754.5978224000","197182","5179.9144400000","88707501.0615356000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851537","410","1669849200000","17148.2900000000","17227.2300000000","17109.9800000000","17163.6400000000","15580.6216900000","1669852799999","267490286.5372618000","314108","7684.8595700000","131943647.1878064000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851538","410","1669852800000","17165.5300000000","17236.2900000000","17122.6500000000","17161.5500000000","14452.6861400000","1669856399999","248290110.6073369000","343677","6911.2047300000","118736251.6160012000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851539","410","1669856400000","17161.5500000000","17170.3200000000","17105.3700000000","17117.1300000000","8649.6060700000","1669859999999","148210938.2433845000","217990","4427.6171400000","75870851.1672391000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851540","410","1669860000000","17117.1300000000","17142.9900000000","17088.0100000000","17123.9800000000","7980.5851400000","1669863599999","136626280.3286745000","182996","4060.0084200000","69507765.8180054000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851541","410","1669863600000","17124.5300000000","17169.7300000000","17122.1800000000","17150.9800000000","7343.3947200000","1669867199999","125915849.8902586000","180337","3822.7311300000","65548602.5842877000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851542","410","1669867200000","17150.9800000000","17168.0000000000","17129.2700000000","17142.2300000000","6733.9933200000","1669870799999","115496073.8367914000","159625","3302.7163600000","56646160.6262527000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851543","410","1669870800000","17142.2300000000","17151.7500000000","17059.5800000000","17110.1100000000","7903.8445400000","1669874399999","135297682.2312583000","181790","3853.0464800000","65960238.7995442000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851544","410","1669874400000","17110.9500000000","17130.0000000000","17084.4900000000","17120.8900000000","6388.7035300000","1669877999999","109296642.0269732000","149881","3222.1184700000","55125044.1371222000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851545","410","1669878000000","17120.3500000000","17124.6700000000","17064.1100000000","17070.2100000000","7932.9798900000","1669881599999","135695096.0733663000","166936","3853.1689800000","65911262.4563281000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851546","410","1669881600000","17070.2100000000","17137.7500000000","17058.5100000000","17110.7900000000","9765.4083500000","1669885199999","166934862.0833064000","197641","5066.0744000000","86601764.9968322000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851547","410","1669885200000","17110.7900000000","17119.2500000000","17086.0100000000","17111.7000000000","8415.1252300000","1669888799999","143912275.2725775000","168224","4030.3372900000","68927480.0768632000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851548","410","1669888800000","17111.4000000000","17113.9800000000","17086.0100000000","17096.3100000000","6516.3348800000","1669892399999","111435254.0493752000","144348","3105.9371400000","53116084.2248459000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851549","410","1669892400000","17096.3100000000","17107.7400000000","17042.3700000000","17102.4700000000","8940.5991900000","1669895999999","152714600.9946631000","185833","4498.5595700000","76843236.6448828000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851550","410","1669896000000","17102.4700000000","17156.3300000000","17100.0000000000","17136.2700000000","10225.4207800000","1669899599999","175115772.2024954000","224750","5293.6435500000","90659152.8090793000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851551","410","1669899600000","17136.2700000000","17324.0000000000","16974.4400000000","17088.8600000000","23716.0074700000","1669903199999","406090056.2058950000","484110","11667.0276500000","199807161.8907443000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851552","410","1669903200000","17089.8400000000","17143.7800000000","17027.6600000000","17104.2700000000","17194.7421300000","1669906799999","293551242.6575106000","377755","8822.6168000000","150628415.2858430000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851553","410","1669906800000","17104.2700000000","17145.5800000000","16895.0200000000","16977.6700000000","21844.5080700000","1669910399999","371194940.6540241000","451637","10680.8129000000","181481517.8887737000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851554","410","1669910400000","16977.6000000000","17000.0000000000","16919.4000000000","16981.7600000000","10916.8075700000","1669913999999","185241122.3706446000","238234","5459.2936800000","92637427.5200015000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851555","410","1669914000000","16981.7600000000","16990.0000000000","16928.2000000000","16967.6700000000","8552.5107000000","1669917599999","145103721.6684758000","183482","4249.0594700000","72092159.7241818000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851556","410","1669917600000","16967.6700000000","16976.3300000000","16908.0500000000","16931.0400000000","7326.2135300000","1669921199999","124145478.5169733000","163771","3664.2591300000","62094734.0391137000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851557","410","1669921200000","16931.7400000000","16961.3200000000","16897.1500000000","16951.8000000000","6439.3874900000","1669924799999","109036854.6935924000","153454","3320.2454700000","56223469.4552974000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851558","410","1669924800000","16952.4900000000","16967.7900000000","16909.1100000000","16916.1200000000","5505.0856800000","1669928399999","93270599.8651145000","124342","2727.2308400000","46208173.0421423000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851559","410","1669928400000","16917.0500000000","16939.2700000000","16855.0100000000","16924.0800000000","7159.0638700000","1669931999999","121030548.1113574000","161446","3684.2188800000","62287117.4321338000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851560","410","1669932000000","16924.0800000000","16987.2900000000","16917.4200000000","16965.2400000000","6016.7587900000","1669935599999","102005604.9869172000","124312","2934.5365100000","49751825.9714101000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851561","410","1669935600000","16965.9000000000","16980.2400000000","16940.8300000000","16977.3700000000","6898.4151000000","1669939199999","116995572.2976056000","131149","3362.4236800000","57026909.8001338000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851562","410","1669939200000","16978.0000000000","17046.4500000000","16951.4600000000","17037.8200000000","10772.3855600000","1669942799999","182937269.3316405000","190280","5476.6735800000","93009791.5953021000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851563","410","1669942800000","17037.8200000000","17048.9900000000","16869.5700000000","16925.7900000000","11946.9230100000","1669946399999","202603398.1981914000","234933","5688.6312400000","96470014.0640135000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851564","410","1669946400000","16925.2500000000","16942.2200000000","16857.8900000000","16920.5900000000","10805.0530700000","1669949999999","182702018.4146286000","218700","5443.4159600000","92050707.5641957000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851565","410","1669950000000","16920.5900000000","16930.3500000000","16890.0500000000","16902.0300000000","5728.5843900000","1669953599999","96869443.4920580000","129842","2869.6776500000","48526305.3424971000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851566","410","1669953600000","16902.0300000000","16934.1000000000","16879.0800000000","16927.7800000000","6408.5240700000","1669957199999","108372751.4027864000","139335","3261.4434200000","55155222.4654955000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851567","410","1669957200000","16927.7800000000","16944.8400000000","16922.7300000000","16934.8400000000","4958.8652000000","1669960799999","83976460.4487813000","117841","2423.3397200000","41039130.5499652000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851568","410","1669960800000","16935.4600000000","16953.5500000000","16907.2100000000","16910.5300000000","5383.4917900000","1669964399999","91148692.8897964000","132642","2599.9196400000","44021859.8842232000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851569","410","1669964400000","16910.8200000000","16973.7200000000","16906.9900000000","16955.8200000000","7343.9408400000","1669967999999","124427747.5096881000","160112","3823.9814600000","64790607.3510845000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851570","410","1669968000000","16955.4200000000","16972.0000000000","16936.1500000000","16964.5600000000","5905.3848700000","1669971599999","100141679.0618585000","150259","2916.6230700000","49460241.2143287000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851571","410","1669971600000","16964.5600000000","16989.5700000000","16956.0000000000","16962.1700000000","6427.6014300000","1669975199999","109073249.1006697000","145234","3203.0875700000","54355597.4647040000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851572","410","1669975200000","16962.1700000000","16976.1500000000","16946.1300000000","16969.2100000000","6323.8065100000","1669978799999","107251596.6685448000","133613","3133.0942600000","53138819.3967675000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851573","410","1669978800000","16969.2100000000","17065.0000000000","16954.4500000000","16996.9200000000","13932.9519200000","1669982399999","236843159.4629921000","251855","6574.0039600000","111733937.1860324000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851574","410","1669982400000","16996.9200000000","17047.2800000000","16985.7900000000","17031.5000000000","8840.8996200000","1669985999999","150431838.8939256000","199202","4429.6329200000","75375711.7400358000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851575","410","1669986000000","17031.5000000000","17105.7300000000","16787.8500000000","16889.1800000000","26581.9928200000","1669989599999","450411230.3617847000","537360","12800.2912000000","216866125.4964239000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851576","410","1669989600000","16889.1800000000","16989.2300000000","16853.5200000000","16909.5400000000","12697.6951000000","1669993199999","214758202.9559763000","278777","6423.1207000000","108644358.0820690000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851577","410","1669993200000","16909.0100000000","16979.8700000000","16892.5900000000","16938.9400000000","8556.4054900000","1669996799999","144938317.2168998000","202269","4187.8358400000","70940034.9078450000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851578","410","1669996800000","16938.9400000000","16948.7500000000","16902.1000000000","16936.5100000000","7018.7211800000","1670000399999","118774648.7459127000","162499","3364.8889500000","56944562.6072731000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851579","410","1670000400000","16936.7500000000","16973.4300000000","16930.2100000000","16936.3300000000","6043.2173700000","1670003999999","102429319.4793012000","140097","2948.6596700000","49978901.9642744000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851580","410","1670004000000","16935.6800000000","16967.5500000000","16933.0800000000","16953.9300000000","4565.8080900000","1670007599999","77386273.2664587000","108568","2311.9261900000","39185642.2694283000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851581","410","1670007600000","16954.6300000000","16997.1900000000","16930.0300000000","16987.0100000000","5889.8522900000","1670011199999","99911450.9874130000","125612","3014.3641200000","51136118.3424492000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851582","410","1670011200000","16987.0100000000","17057.4200000000","16977.4900000000","17029.5900000000","7148.0264500000","1670014799999","121522755.9858766000","155102","3547.8489700000","60319203.7226782000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851583","410","1670014800000","17029.5900000000","17050.6400000000","16994.5900000000","17012.3800000000","6011.0254800000","1670018399999","102308056.8206989000","137796","2900.4676700000","49367586.4897677000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851584","410","1670018400000","17012.3800000000","17079.0000000000","17010.1400000000","17041.9400000000","5389.5666500000","1670021999999","91867066.2799136000","107378","2485.6661600000","42368569.3386905000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851585","410","1670022000000","17041.2600000000","17099.0000000000","17041.1800000000","17092.7400000000","7691.4830000000","1670025599999","131298534.6844600000","146209","3727.5471300000","63631095.1517176000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851586","410","1670025600000","17092.1300000000","17188.9800000000","17038.0000000000","17047.9300000000","10277.2868800000","1670029199999","175511586.5287668000","235240","5136.8942900000","87735797.1559057000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851587","410","1670029200000","17047.9300000000","17056.2500000000","17012.3400000000","17051.1100000000","6536.5590400000","1670032799999","111362145.9048325000","146280","3259.8393100000","55537654.5878431000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851588","410","1670032800000","17051.1100000000","17058.9500000000","17012.6500000000","17028.4600000000","5758.1166900000","1670036399999","98041458.1519827000","135333","2829.8863200000","48183408.9825276000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851589","410","1670036400000","17028.4600000000","17032.5200000000","17011.0000000000","17020.8900000000","5561.0309400000","1670039999999","94659145.5889606000","124594","2629.6532400000","44762767.3589270000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851590","410","1670040000000","17021.1600000000","17036.2400000000","17008.4100000000","17015.4500000000","5713.7496700000","1670043599999","97257042.5568078000","125498","2852.9401900000","48563256.4464844000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851591","410","1670043600000","17015.4500000000","17026.4700000000","17011.0000000000","17016.3100000000","4728.2270800000","1670047199999","80466025.1930443000","113167","2375.5493400000","40428416.2905983000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851592","410","1670047200000","17016.3100000000","17018.4900000000","16943.7300000000","16976.7200000000","8393.0289700000","1670050799999","142472798.1570796000","186497","4111.4810000000","69793959.5448140000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851593","410","1670050800000","16976.1100000000","16984.3300000000","16925.5500000000","16964.5100000000","6985.4189700000","1670054399999","118459614.9483491000","178548","3322.2460300000","56339320.6630418000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851594","410","1670054400000","16964.5100000000","16967.3800000000","16918.0000000000","16947.0900000000","7254.2454200000","1670057999999","122965967.8807450000","168273","3490.9672200000","59175771.4362345000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851595","410","1670058000000","16947.0900000000","16987.0000000000","16929.8100000000","16979.1300000000","6663.9220500000","1670061599999","113049108.6528608000","160121","3459.8872400000","58696529.7864835000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851596","410","1670061600000","16979.1300000000","16984.5000000000","16951.4700000000","16963.5100000000","5058.4700700000","1670065199999","85851578.7522024000","117323","2443.7091700000","41475736.7803493000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851597","410","1670065200000","16963.5100000000","16965.6600000000","16880.8800000000","16943.4300000000","10092.9362200000","1670068799999","170888355.0420126000","182945","5236.6399800000","88657321.1829657000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851598","410","1670068800000","16943.4300000000","16968.9900000000","16930.4200000000","16965.7100000000","6800.7673500000","1670072399999","115282876.2102576000","124794","3390.7901200000","57478600.1399156000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851599","410","1670072400000","16966.1900000000","16966.6400000000","16942.5600000000","16952.5300000000","6445.5015400000","1670075999999","109292302.5417934000","114003","3171.2272100000","53774605.7705988000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851600","410","1670076000000","16953.2400000000","16955.3100000000","16921.0700000000","16947.1500000000","6735.8391100000","1670079599999","114124892.6409829000","124416","3169.5803200000","53703823.7135206000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851601","410","1670079600000","16947.1500000000","16983.7700000000","16940.5400000000","16961.4900000000","6109.8562200000","1670083199999","103630100.0147943000","125118","3243.4749200000","55013796.9995678000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851602","410","1670083200000","16961.0400000000","16967.5400000000","16945.0100000000","16954.6000000000","4502.3845000000","1670086799999","76345101.3216173000","99983","2079.5879500000","35263574.4143080000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851603","410","1670086800000","16954.6000000000","16982.0100000000","16938.8800000000","16971.0800000000","6042.1888200000","1670090399999","102475249.8676854000","119645","3006.2484300000","50986985.5695304000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851604","410","1670090400000","16971.0800000000","16983.6500000000","16950.5200000000","16969.4500000000","3528.5530000000","1670093999999","59887921.4866597000","82606","1666.1243000000","28278517.2980558000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851605","410","1670094000000","16969.3600000000","16972.9300000000","16937.8400000000","16953.4000000000","4184.5802700000","1670097599999","70959573.7139314000","88712","2005.0632800000","34001090.1157097000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851606","410","1670097600000","16953.8800000000","16959.6100000000","16911.9400000000","16934.2300000000","4195.8661300000","1670101199999","71094301.7942002000","85748","2018.4111600000","34200173.3049549000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851607","410","1670101200000","16934.1600000000","16952.1200000000","16875.0000000000","16947.7600000000","8390.1439400000","1670104799999","141946910.8355403000","158943","4131.9994700000","69906542.8059551000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851608","410","1670104800000","16947.7600000000","16952.3600000000","16858.7400000000","16901.2700000000","8065.1266600000","1670108399999","136323789.9785751000","166530","3856.6621000000","65192635.7887753000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851609","410","1670108400000","16901.2700000000","16917.0100000000","16870.6900000000","16885.2000000000","6518.7735200000","1670111999999","110156405.1027714000","144377","3325.7034500000","56201177.0238450000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851610","410","1670112000000","16885.2000000000","16967.5300000000","16878.2500000000","16948.1400000000","8391.0666600000","1670115599999","142123121.7193848000","182322","4195.9370800000","71067623.8351597000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851611","410","1670115600000","16948.5600000000","17049.4500000000","16935.0000000000","16967.2600000000","9367.0876500000","1670119199999","159050073.4949588000","211858","4764.6791800000","80902816.6189357000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851612","410","1670119200000","16967.2600000000","16986.8500000000","16945.6100000000","16973.9600000000","4720.4688100000","1670122799999","80099575.8460841000","127088","2343.8625900000","39773457.6477841000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851613","410","1670122800000","16973.7000000000","16979.2800000000","16948.0000000000","16959.6400000000","5203.8914100000","1670126399999","88281227.2616696000","124634","2600.4242800000","44115499.7269514000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851614","410","1670126400000","16959.6400000000","17020.9000000000","16958.1500000000","17007.7000000000","7350.9625600000","1670129999999","124830298.0409093000","154906","3849.6045100000","65372892.8567863000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851615","410","1670130000000","17007.7000000000","17068.0000000000","17000.1100000000","17015.0900000000","9863.0093000000","1670133599999","168016543.5084356000","204647","4924.9479100000","83896681.4970776000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851616","410","1670133600000","17015.6800000000","17047.0000000000","16993.0000000000","16999.0200000000","7027.8864200000","1670137199999","119610475.5622682000","146946","3392.0809500000","57731634.9962320000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851617","410","1670137200000","16999.0200000000","17016.2200000000","16989.0000000000","16996.3900000000","5915.3687700000","1670140799999","100571056.1721196000","134027","2820.4845900000","47954663.7677168000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851618","410","1670140800000","16996.3900000000","17050.0000000000","16976.0500000000","17012.1000000000","7408.4080100000","1670144399999","126021623.4102725000","177511","3778.3177800000","64274941.8484267000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851619","410","1670144400000","17012.1000000000","17033.7700000000","17000.0000000000","17000.6500000000","4930.5639600000","1670147999999","83903347.3035243000","127960","2425.4160800000","41274639.7254157000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851620","410","1670148000000","17000.1700000000","17008.9900000000","16991.5400000000","17001.9500000000","5842.8920200000","1670151599999","99328412.0214288000","130438","2840.7167300000","48293092.9762343000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
"2851621","410","1670151600000","17001.4300000000","17006.2300000000","16905.0100000000","16948.6400000000","8543.1966000000","1670155199999","144845959.3570885000","186577","4068.0459200000","68969587.4679032000","0.0000000000","2023-05-07 14:23:22","2023-05-07 14:23:22"
